"","station","specimenlabelid","sizeclass","preyitemid","preyspeciescode","preyspeciescommon","preyspecieslatin","number","weight_g_py","length_mm_py","lengthtype","piecewhole","comments","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","stratum","bottomwatertemp_c","stratumarea_km2"
"1695","NM20090901003",2,1,68045,708,"unidentified material","unidentified material",NA,0.0717,NA,"","","",109,0.012,2009,"05-Oct-09",110,18.346,"Fall",40.98366667,-72.05666667,"0201",17.48,46.7103
"1696","NM20090901003",10,2,68052,998,"no catch","no catch",NA,NA,NA,"","","",182,0.064,2009,"05-Oct-09",110,18.346,"Fall",40.98366667,-72.05666667,"0201",17.48,46.7103
"1697","NM20090901003",14,3,68060,9,"bluefish","Pomatomus saltatrix",1,15.8713,120.01,"FL","W","",435,0.92,2009,"05-Oct-09",110,18.346,"Fall",40.98366667,-72.05666667,"0201",17.48,46.7103
"1698","NM20090901003",9,2,68051,399,"common anchovies","Anchoa spp.",4,2.337,NA,"","","",178,0.05,2009,"05-Oct-09",110,18.346,"Fall",40.98366667,-72.05666667,"0201",17.48,46.7103
"1699","NM20090901004",1,1,76161,699,"mysid","Neomysis americana",14,0.0519,NA,"","","",106,0.01,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1700","NM20090901004",5,1,68076,699,"mysid","Neomysis americana",53,0.1656,NA,"","","",98,0.006,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1701","NM20090901004",4,1,68073,604,"sand shrimp","Crangon septemspinosa",1,0.0268,NA,"","","",105,0.006,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1702","NM20090901004",7,2,68078,1110,"unidentified squid","Teuthida",2,0.0884,NA,"","","",377,0.63,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1703","NM20090901004",6,2,68077,103,"bay anchovy","Anchoa mitchilli",7,7.3282,NA,"","","",350,0.564,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1704","NM20090901004",5,1,68075,604,"sand shrimp","Crangon septemspinosa",2,0.0086,NA,"","","",98,0.006,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1705","NM20090901004",3,1,68072,574,"unidentified mysid","Mysidae",4,0.0219,NA,"","","",109,0.008,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1706","NM20090901004",8,2,68080,1028,"longfin inshore squid","Loligo pealeii",1,6.88,79.2,"ML","W","",387,0.614,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1707","NM20090901004",7,2,68079,5000,"unidentified fish","Actinopterygii",2,1.491,NA,"","","",377,0.63,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1708","NM20090901004",2,1,68070,699,"mysid","Neomysis americana",13,0.0486,NA,"","","",117,0.018,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1709","NM20090901004",3,1,68071,604,"sand shrimp","Crangon septemspinosa",1,0.0083,NA,"","","",109,0.008,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1710","NM20090901004",4,1,68074,699,"mysid","Neomysis americana",24,0.1208,NA,"","","",105,0.006,2009,"05-Oct-09",23,2.041,"Fall",40.86266667,-72.38233333,"0201",17.46,46.7103
"1711","NM20090901006",10,1,68098,699,"mysid","Neomysis americana",44,0.0867,NA,"","","",100,0.014,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1712","NM20090901006",3,2,68086,699,"mysid","Neomysis americana",81,0.2512,NA,"","","",135,0.028,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1713","NM20090901006",2,2,68084,1110,"unidentified squid","Teuthida",1,0.093,NA,"","","",191,0.066,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1714","NM20090901006",7,1,68093,699,"mysid","Neomysis americana",28,0.043,NA,"","","",110,0.022,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1715","NM20090901006",7,1,68095,694,"amphipod (Gammarus spp.)","Gammarus spp.",2,0.0161,NA,"","","",110,0.022,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1716","NM20090901006",3,2,68085,604,"sand shrimp","Crangon septemspinosa",2,0.0156,NA,"","","",135,0.028,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1717","NM20090901006",5,2,68089,103,"bay anchovy","Anchoa mitchilli",2,1.2854,NA,"","","",166,0.054,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1718","NM20090901006",2,2,68083,103,"bay anchovy","Anchoa mitchilli",3,1.7564,NA,"","","",191,0.066,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1719","NM20090901006",1,2,68081,5000,"unidentified fish","Actinopterygii",1,0.0416,NA,"","","",182,0.064,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1720","NM20090901006",7,1,68094,604,"sand shrimp","Crangon septemspinosa",4,0.0252,NA,"","","",110,0.022,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1721","NM20090901006",6,1,68090,699,"mysid","Neomysis americana",26,0.0542,NA,"","","",117,0.014,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1722","NM20090901006",6,1,68091,694,"amphipod (Gammarus spp.)","Gammarus spp.",1,0.0037,NA,"","","",117,0.014,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1723","NM20090901006",4,2,68088,694,"amphipod (Gammarus spp.)","Gammarus spp.",1,0.0084,NA,"","","",171,0.058,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1724","NM20090901006",8,1,68096,699,"mysid","Neomysis americana",9,0.02,NA,"","","",107,0.02,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1725","NM20090901006",1,2,68082,694,"amphipod (Gammarus spp.)","Gammarus spp.",39,0.4418,NA,"","","",182,0.064,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1726","NM20090901006",7,1,68092,103,"bay anchovy","Anchoa mitchilli",1,0.2094,NA,"","","",110,0.022,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1727","NM20090901006",9,1,68097,699,"mysid","Neomysis americana",19,0.0418,NA,"","","",105,0.016,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1728","NM20090901006",4,2,68087,103,"bay anchovy","Anchoa mitchilli",1,0.2563,NA,"","","",171,0.058,2009,"05-Oct-09",183,3.036,"Fall",40.9235,-72.20583333,"0202",17.48,110.9513
"1729","NM20090901007",1,0,68099,604,"sand shrimp","Crangon septemspinosa",1,0.116,NA,"","","",110,0.012,2009,"05-Oct-09",1,0.012,"Fall",40.86866667,-72.341,"0202",17.26,110.9513
"1730","NM20090901008",14,3,68115,1110,"unidentified squid","Teuthida",1,0.0015,NA,"","","",327,0.436,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1731","NM20090901008",12,3,68111,5000,"unidentified fish","Actinopterygii",1,0.947,NA,"","","",370,0.54,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1732","NM20090901008",10,2,68109,1110,"unidentified squid","Teuthida",1,1.606,NA,"","","",175,0.066,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1733","NM20090901008",14,3,68113,211,"Atlantic moonfish","Selene setapinnis",1,0.7186,17.36,"TL","W","",327,0.436,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1734","NM20090901008",13,3,68112,998,"no catch","no catch",NA,NA,NA,"","","",345,0.44,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1735","NM20090901008",4,1,68103,699,"mysid","Neomysis americana",3,0.005,NA,"","","",114,0.014,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1736","NM20090901008",1,1,68100,699,"mysid","Neomysis americana",3,0.008,NA,"","","",107,0.014,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1737","NM20090901008",7,2,68106,574,"unidentified mysid","Mysidae",2,0.007,NA,"","","",167,0.048,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1738","NM20090901008",6,2,68105,5000,"unidentified fish","Actinopterygii",1,0.17,NA,"","","",154,0.046,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1739","NM20090901008",5,1,68104,5000,"unidentified fish","Actinopterygii",1,0.08,NA,"","","",138,0.028,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1740","NM20090901008",8,2,68107,103,"bay anchovy","Anchoa mitchilli",2,0.0807,NA,"","","",158,0.04,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1741","NM20090901008",14,3,68114,5000,"unidentified fish","Actinopterygii",1,2.2027,NA,"","","",327,0.436,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1742","NM20090901008",3,1,68102,5000,"unidentified fish","Actinopterygii",1,0.132,NA,"","","",129,0.026,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1743","NM20090901008",11,3,68110,952,"berg-salmon gill worm","Lernaeenicus radiatus",1,0.007,NA,"","","",347,0.49,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1744","NM20090901008",9,2,68108,998,"no catch","no catch",NA,NA,NA,"","","",157,0.048,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1745","NM20090901008",2,1,68101,699,"mysid","Neomysis americana",16,0.038,NA,"","","",93,0.008,2009,"06-Oct-09",191,23.646,"Fall",40.71816667,-72.88233333,"0301",18.5,93.6983
"1746","NM20090901013",1,0,68116,673,"unidentified crustacean","Crustacea",3,0.0036,NA,"","","",85,0.004,2009,"06-Oct-09",2,0.014,"Fall",40.602,-73.37283333,"0401",18.32,93.8983
"1747","NM20090901013",2,0,68117,673,"unidentified crustacean","Crustacea",4,0.0018,NA,"","","",87,0.01,2009,"06-Oct-09",2,0.014,"Fall",40.602,-73.37283333,"0401",18.32,93.8983
"1748","NM20090901015",4,0,68121,998,"no catch","no catch",NA,NA,NA,"","","",118,0.018,2009,"06-Oct-09",5,0.084,"Fall",40.569,-73.46083333,"0402",17.48,170.27
"1749","NM20090901015",2,0,68119,998,"no catch","no catch",NA,NA,NA,"","","",107,0.016,2009,"06-Oct-09",5,0.084,"Fall",40.569,-73.46083333,"0402",17.48,170.27
"1750","NM20090901015",5,0,68122,574,"unidentified mysid","Mysidae",21,0.04,NA,"","","",117,0.016,2009,"06-Oct-09",5,0.084,"Fall",40.569,-73.46083333,"0402",17.48,170.27
"1751","NM20090901015",1,0,68118,574,"unidentified mysid","Mysidae",6,0.013,NA,"","","",104,0.016,2009,"06-Oct-09",5,0.084,"Fall",40.569,-73.46083333,"0402",17.48,170.27
"1752","NM20090901015",3,0,68120,998,"no catch","no catch",NA,NA,NA,"","","",108,0.018,2009,"06-Oct-09",5,0.084,"Fall",40.569,-73.46083333,"0402",17.48,170.27
"1753","NM20090901016",1,0,68123,699,"mysid","Neomysis americana",13,0.0284,NA,"","","",93,0.012,2009,"06-Oct-09",160,4.552,"Fall",40.55,-73.52733333,"0402",17.13,170.27
"1754","NM20090901016",2,0,68124,5000,"unidentified fish","Actinopterygii",1,0.0686,NA,"","","",122,0.024,2009,"06-Oct-09",160,4.552,"Fall",40.55,-73.52733333,"0402",17.13,170.27
"1755","NM20090901016",3,0,68125,103,"bay anchovy","Anchoa mitchilli",2,0.4223,NA,"","","",124,0.024,2009,"06-Oct-09",160,4.552,"Fall",40.55,-73.52733333,"0402",17.13,170.27
"1756","NM20090901016",4,0,68126,699,"mysid","Neomysis americana",11,0.0286,NA,"","","",101,0.016,2009,"06-Oct-09",160,4.552,"Fall",40.55,-73.52733333,"0402",17.13,170.27
"1757","NM20090901016",5,0,68127,699,"mysid","Neomysis americana",37,0.079,NA,"","","",105,0.016,2009,"06-Oct-09",160,4.552,"Fall",40.55,-73.52733333,"0402",17.13,170.27
"1758","NM20090901018",1,0,68128,998,"no catch","no catch",NA,NA,NA,"","","",318,0.288,2009,"08-Oct-09",1,0.288,"Fall",40.559,-73.80616667,"0501",15.36,158.6927
"1759","NM20090901023",4,1,68132,574,"unidentified mysid","Mysidae",468,1.017,NA,"","","",181,0.066,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1760","NM20090901023",6,2,68134,574,"unidentified mysid","Mysidae",400,2.274,NA,"","","",280,0.238,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1761","NM20090901023",10,2,68143,998,"no catch","no catch",NA,NA,NA,"","","",280,0.222,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1762","NM20090901023",8,2,68137,1110,"unidentified squid","Teuthida",1,1.6869,NA,"","","",300,0.294,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1763","NM20090901023",5,1,68133,574,"unidentified mysid","Mysidae",138,0.3,NA,"","","",173,0.068,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1764","NM20090901023",9,2,68142,708,"unidentified material","unidentified material",NA,0.0869,NA,"","","",294,0.248,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1765","NM20090901023",9,2,68138,604,"sand shrimp","Crangon septemspinosa",17,0.1107,NA,"","","",294,0.248,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1766","NM20090901023",8,2,68136,5000,"unidentified fish","Actinopterygii",1,0.093,NA,"","","",300,0.294,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1767","NM20090901023",7,2,68135,1028,"longfin inshore squid","Loligo pealeii",1,10.052,61,"ML","W","",285,0.248,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1768","NM20090901023",9,2,68141,574,"unidentified mysid","Mysidae",28,0.0246,NA,"","","",294,0.248,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1769","NM20090901023",1,1,68129,574,"unidentified mysid","Mysidae",175,0.38,NA,"","","",173,0.068,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1770","NM20090901023",9,2,68140,518,"calanoid copepod","calanoid copepod",28,0.0056,NA,"","","",294,0.248,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1771","NM20090901023",3,1,68131,574,"unidentified mysid","Mysidae",449,0.979,NA,"","","",206,0.078,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1772","NM20090901023",9,2,68139,1054,"crab megalopa","Decapoda (megalope)",5,0.0048,NA,"","","",294,0.248,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1773","NM20090901023",2,1,68130,574,"unidentified mysid","Mysidae",173,0.0377,NA,"","","",174,0.07,2009,"10-Oct-09",1185,174.45,"Fall",39.6675,-74.13166667,"0601",18.7,118.691
"1774","NM20090901024",3,1,68146,5000,"unidentified fish","Actinopterygii",2,1.144,NA,"","","",168,0.052,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1775","NM20090901024",6,2,68150,103,"bay anchovy","Anchoa mitchilli",1,0.2735,NA,"","","",307,0.302,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1776","NM20090901024",1,1,68144,5000,"unidentified fish","Actinopterygii",1,0.3077,NA,"","","",171,0.056,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1777","NM20090901024",7,2,68151,5000,"unidentified fish","Actinopterygii",3,0.3549,NA,"","","",278,0.276,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1778","NM20090901024",5,1,68148,708,"unidentified material","unidentified material",NA,0.407,NA,"","","",121,0.022,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1779","NM20090901024",2,1,68145,5000,"unidentified fish","Actinopterygii",1,0.1414,NA,"","","",130,0.036,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1780","NM20090901024",4,1,68147,699,"mysid","Neomysis americana",13,0.125,NA,"","","",162,0.052,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1781","NM20090901024",6,2,68149,574,"unidentified mysid","Mysidae",2,0.0065,NA,"","","",307,0.302,2009,"09-Oct-09",23,1.211,"Fall",39.94466667,-74.05366667,"0601",18.28,118.691
"1782","NM20090901026",3,1,68154,574,"unidentified mysid","Mysidae",248,0.54,NA,"","","",147,0.044,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1783","NM20090901026",15,3,68166,699,"mysid","Neomysis americana",102,0.3532,NA,"","","",331,0.308,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1784","NM20090901026",8,2,68159,574,"unidentified mysid","Mysidae",59,0.255,NA,"","","",259,0.188,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1785","NM20090901026",4,1,68155,574,"unidentified mysid","Mysidae",100,0.219,NA,"","","",150,0.03,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1786","NM20090901026",5,1,68156,574,"unidentified mysid","Mysidae",44,0.092,NA,"","","",117,0.018,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1787","NM20090901026",12,3,68164,53,"codlings","Urophycis spp.",1,63.2,63.2,"TL","P","",329,0.346,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1788","NM20090901026",1,1,68152,574,"unidentified mysid","Mysidae",64,0.139,NA,"","","",133,0.026,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1789","NM20090901026",2,1,68153,574,"unidentified mysid","Mysidae",70,0.152,NA,"","","",134,0.032,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1790","NM20090901026",12,3,68163,103,"bay anchovy","Anchoa mitchilli",1,0.641,55.2,"FL","W","",329,0.346,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1791","NM20090901026",11,3,68162,998,"no catch","no catch",NA,NA,NA,"","","",323,0.308,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1792","NM20090901026",9,2,68160,574,"unidentified mysid","Mysidae",442,0.957,NA,"","","",229,0.15,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1793","NM20090901026",10,2,68161,699,"mysid","Neomysis americana",59,0.1742,NA,"","","",262,0.182,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1794","NM20090901026",6,2,68157,998,"no catch","no catch",NA,NA,NA,"","","",264,0.154,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1795","NM20090901026",14,3,68165,699,"mysid","Neomysis americana",18,0.1392,NA,"","","",296,0.264,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1796","NM20090901026",7,2,68158,574,"unidentified mysid","Mysidae",158,0.345,NA,"","","",264,0.206,2009,"10-Oct-09",1156,79.464,"Fall",39.75166667,-74.04816667,"0602",18.46,249.0052
"1797","NM20090901027",3,1,68168,699,"mysid","Neomysis americana",34,0.062,NA,"","","",144,0.03,2009,"09-Oct-09",281,50.31,"Fall",39.78583333,-74.036,"0602",18.27,249.0052
"1798","NM20090901027",2,1,68167,699,"mysid","Neomysis americana",109,0.2128,NA,"","","",188,0.058,2009,"09-Oct-09",281,50.31,"Fall",39.78583333,-74.036,"0602",18.27,249.0052
"1799","NM20090901027",5,1,68169,574,"unidentified mysid","Mysidae",40,0.123,NA,"","","",178,0.082,2009,"09-Oct-09",281,50.31,"Fall",39.78583333,-74.036,"0602",18.27,249.0052
"1800","NM20090901027",6,2,68170,998,"no catch","no catch",NA,NA,NA,"","","",307,0.284,2009,"09-Oct-09",281,50.31,"Fall",39.78583333,-74.036,"0602",18.27,249.0052
"1801","NM20090901027",10,2,68171,103,"bay anchovy","Anchoa mitchilli",1,1.2044,NA,"","","",235,0.182,2009,"09-Oct-09",281,50.31,"Fall",39.78583333,-74.036,"0602",18.27,249.0052
"1802","NM20090901027",10,2,68172,699,"mysid","Neomysis americana",1,0.0067,NA,"","","",235,0.182,2009,"09-Oct-09",281,50.31,"Fall",39.78583333,-74.036,"0602",18.27,249.0052
"1803","NM20090901028",2,1,68173,103,"bay anchovy","Anchoa mitchilli",1,0.535,51,"FL","W","",178,0.056,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1804","NM20090901028",7,2,68177,998,"no catch","no catch",NA,NA,NA,"","","",329,0.302,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1805","NM20090901028",3,1,68174,574,"unidentified mysid","Mysidae",155,0.987,NA,"","","SUBSAMPLE",199,0.088,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1806","NM20090901028",9,2,76163,103,"bay anchovy","Anchoa mitchilli",1,0.392,48.5,"fl","w","",322,0.33,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1807","NM20090901028",5,1,68176,574,"unidentified mysid","Mysidae",34,0.171,NA,"","","",163,0.042,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1808","NM20090901028",8,2,68178,998,"no catch","no catch",NA,NA,NA,"","","",285,0.236,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1809","NM20090901028",9,2,76162,103,"bay anchovy","Anchoa mitchilli",1,0.657,47.5,"fl","w","",322,0.33,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1810","NM20090901028",4,1,68175,103,"bay anchovy","Anchoa mitchilli",1,0.394,46,"FL","W","",149,0.034,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
"1811","NM20090901028",10,2,68179,656,"Atlantic rock crab","Cancer irroratus",1,1.032,27,"CW","W","",310,0.276,2009,"10-Oct-09",150,25.835,"Fall",39.38583333,-74.31466667,"0701",18.89,293.8968
