"","station","pdid","preyspeciescommon","preyspecieslatin","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","bottomwatertemp_c","stratumarea_km2","pyamtw","pyamtn","area"
"4489","CM20051101074",13,"Atlantic menhaden","Brevoortia tyrannus",286,0.298,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,26.37,1,"CB"
"4490","CM20051101074",14,"bay anchovy","Anchoa mitchilli",320,0.472,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.088,1,"CB"
"4491","CM20051101074",14,"unidentified fish","Actinopterygii",320,0.472,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,5.271,4,"CB"
"4492","CM20051101074",14,"weakfish","Cynoscion regalis",320,0.472,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,3.523,1,"CB"
"4493","CM20051101074",2,"bay anchovy","Anchoa mitchilli",209,0.09,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,1.555,2,"CB"
"4494","CM20051101074",2,"unidentified mysid","Mysidae",209,0.09,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.004,1,"CB"
"4495","CM20051101074",3,"unidentified mysid","Mysidae",118,0.014,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.042,7,"CB"
"4496","CM20051101074",4,"bay anchovy","Anchoa mitchilli",166,0.05,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.735,2,"CB"
"4497","CM20051101074",4,"unidentified mysid","Mysidae",166,0.05,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.04,5,"CB"
"4498","CM20051101074",5,"bay anchovy","Anchoa mitchilli",193,0.058,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.361,1,"CB"
"4499","CM20051101074",6,"bay anchovy","Anchoa mitchilli",259,0.166,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,3.713,4,"CB"
"4500","CM20051101074",7,"bay anchovy","Anchoa mitchilli",238,0.152,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.901,3,"CB"
"4501","CM20051101074",8,"bay anchovy","Anchoa mitchilli",245,0.166,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,1.485,3,"CB"
"4502","CM20051101074",9,"bay anchovy","Anchoa mitchilli",261,0.166,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.2,2,"CB"
"4503","CM20051101074",9,"unidentified material","unidentified material",261,0.166,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.073,0,"CB"
"4504","CM20051101074",9,"unidentified mysid","Mysidae",261,0.166,2005,"09-Nov-05",31,4.277,"November",37.37,-76.15,15.59,447.12085119,0.019,4,"CB"
"4505","CM20051101075",1,"bay anchovy","Anchoa mitchilli",313,0.328,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.702,1,"CB"
"4506","CM20051101075",10,"mysid","Neomysis americana",108,0.012,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.017,5,"CB"
"4507","CM20051101075",11,"bay anchovy","Anchoa mitchilli",271,0.204,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.534,1,"CB"
"4508","CM20051101075",11,"blue crab, male","Callinectes sapidus, male",271,0.204,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.18,1,"CB"
"4509","CM20051101075",12,"bay anchovy","Anchoa mitchilli",272,0.196,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,1.302,3,"CB"
"4510","CM20051101075",12,"mysid","Neomysis americana",272,0.196,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.007,1,"CB"
"4511","CM20051101075",13,"bay anchovy","Anchoa mitchilli",263,0.196,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.068,1,"CB"
"4512","CM20051101075",13,"weakfish","Cynoscion regalis",263,0.196,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,9.847,2,"CB"
"4513","CM20051101075",14,"bay anchovy","Anchoa mitchilli",268,0.208,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,1.215,2,"CB"
"4514","CM20051101075",14,"weakfish","Cynoscion regalis",268,0.208,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,1.409,1,"CB"
"4515","CM20051101075",15,"unidentified fish","Actinopterygii",250,0.144,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.34,2,"CB"
"4516","CM20051101075",15,"unidentified mysid","Mysidae",250,0.144,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.01,1,"CB"
"4517","CM20051101075",2,"Atlantic menhaden","Brevoortia tyrannus",293,0.298,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,6.971,1,"CB"
"4518","CM20051101075",2,"bay anchovy","Anchoa mitchilli",293,0.298,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,1.511,3,"CB"
"4519","CM20051101075",3,"bay anchovy","Anchoa mitchilli",321,0.366,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.719,3,"CB"
"4520","CM20051101075",3,"unidentified fish","Actinopterygii",321,0.366,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,2.057,1,"CB"
"4521","CM20051101075",4,"Atlantic menhaden","Brevoortia tyrannus",313,0.38,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,7.952,1,"CB"
"4522","CM20051101075",5,"no catch","no catch",315,0.354,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0,0,"CB"
"4523","CM20051101075",6,"bay anchovy","Anchoa mitchilli",196,0.08,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,2.358,4,"CB"
"4524","CM20051101075",7,"bay anchovy","Anchoa mitchilli",188,0.066,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,3.308,6,"CB"
"4525","CM20051101075",8,"bay anchovy","Anchoa mitchilli",155,0.036,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,1.616,2,"CB"
"4526","CM20051101075",8,"unidentified mysid","Mysidae",155,0.036,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.015,4,"CB"
"4527","CM20051101075",9,"bay anchovy","Anchoa mitchilli",162,0.038,2005,"09-Nov-05",34,5.948,"November",37.41,-76.16,15.52,447.12085119,0.043,1,"CB"
"4528","CM20051101076",1,"no catch","no catch",182,0.056,2005,"31-Oct-05",29,1.222,"November",37.18,-76.2,15.59,447.12085119,0,0,"CB"
"4529","CM20051101076",2,"unidentified mysid","Mysidae",124,0.01,2005,"31-Oct-05",29,1.222,"November",37.18,-76.2,15.59,447.12085119,0.281,45,"CB"
"4530","CM20051101076",3,"bay anchovy","Anchoa mitchilli",116,0.01,2005,"31-Oct-05",29,1.222,"November",37.18,-76.2,15.59,447.12085119,0.636,1,"CB"
"4531","CM20051101076",4,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",125,0.01,2005,"31-Oct-05",29,1.222,"November",37.18,-76.2,15.59,447.12085119,0.101,30,"CB"
"4532","CM20051101076",5,"mysid","Neomysis americana",153,0.028,2005,"31-Oct-05",29,1.222,"November",37.18,-76.2,15.59,447.12085119,0.016,5,"CB"
"4533","CM20051101077",1,"no catch","no catch",251,0.13,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0,0,"CB"
"4534","CM20051101077",2,"bay anchovy","Anchoa mitchilli",186,0.05,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0.509,1,"CB"
"4535","CM20051101077",3,"no catch","no catch",172,0.042,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0,0,"CB"
"4536","CM20051101077",4,"unidentified bloodworm","Glycera spp.",179,0.046,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0.645,4,"CB"
"4537","CM20051101077",5,"bay anchovy","Anchoa mitchilli",168,0.042,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0.464,1,"CB"
"4538","CM20051101077",5,"calanoid copepod","calanoid copepod",168,0.042,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0.001,1,"CB"
"4539","CM20051101077",5,"mysid","Neomysis americana",168,0.042,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0.022,5,"CB"
"4540","CM20051101077",6,"mysid","Neomysis americana",210,0.072,2005,"31-Oct-05",6,0.382,"November",37.07,-76.11,15.55,447.12085119,0.004,2,"CB"
"4541","CM20051101078",1,"bay anchovy","Anchoa mitchilli",302,0.288,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.139,2,"CB"
"4542","CM20051101078",2,"Atlantic brief squid","Lolliguncula brevis",269,0.204,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,2.359,1,"CB"
"4543","CM20051101078",2,"bay anchovy","Anchoa mitchilli",269,0.204,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.508,1,"CB"
"4544","CM20051101078",2,"mysid","Neomysis americana",269,0.204,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.035,2,"CB"
"4545","CM20051101078",4,"bay anchovy","Anchoa mitchilli",172,0.052,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,1.949,1,"CB"
"4546","CM20051101078",4,"mysid","Neomysis americana",172,0.052,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.106,12,"CB"
"4547","CM20051101078",5,"mysid","Neomysis americana",194,0.074,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.555,61,"CB"
"4548","CM20051101078",6,"bay anchovy","Anchoa mitchilli",133,0.022,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.442,1,"CB"
"4549","CM20051101078",6,"mysid","Neomysis americana",133,0.022,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.142,23,"CB"
"4550","CM20051101078",7,"bay anchovy","Anchoa mitchilli",133,0.026,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,1.485,2,"CB"
"4551","CM20051101078",7,"mysid","Neomysis americana",133,0.026,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.028,6,"CB"
"4552","CM20051101078",8,"mysid","Neomysis americana",142,0.026,2005,"09-Nov-05",13,1.104,"November",37.32,-76.09,15.62,102.24002981,0.413,77,"CB"
"4553","CM20051101079",1,"blue crab megalopa","Callinectes spp.",145,0.028,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.001,1,"CB"
"4554","CM20051101079",1,"calanoid copepod","calanoid copepod",145,0.028,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.016,25,"CB"
"4555","CM20051101079",1,"unidentified mysid","Mysidae",145,0.028,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.124,47,"CB"
"4556","CM20051101079",10,"Atlantic menhaden","Brevoortia tyrannus",266,0.182,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,5.004,1,"CB"
"4557","CM20051101079",10,"marine bryozoans","Gymnolaemata",266,0.182,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.153,1,"CB"
"4558","CM20051101079",10,"mysid","Neomysis americana",266,0.182,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.005,1,"CB"
"4559","CM20051101079",2,"unidentified material","unidentified material",135,0.022,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.004,0,"CB"
"4560","CM20051101079",3,"mysid","Neomysis americana",181,0.05,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.005,1,"CB"
"4561","CM20051101079",3,"unidentified mud crab","Xanthidae",181,0.05,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.035,1,"CB"
"4562","CM20051101079",4,"blue crab megalopa","Callinectes spp.",191,0.066,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.002,1,"CB"
"4563","CM20051101079",4,"mysid","Neomysis americana",191,0.066,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.041,14,"CB"
"4564","CM20051101079",4,"unidentified fish","Actinopterygii",191,0.066,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.196,1,"CB"
"4565","CM20051101079",5,"grass shrimp","Palaemonetes spp.",312,0.278,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.669,2,"CB"
"4566","CM20051101079",5,"unidentified herring","Clupeidae",312,0.278,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,0.542,1,"CB"
"4567","CM20051101079",5,"weakfish","Cynoscion regalis",312,0.278,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,6.601,1,"CB"
"4568","CM20051101079",7,"unidentified fish","Actinopterygii",276,0.202,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,1.554,1,"CB"
"4569","CM20051101079",8,"weakfish","Cynoscion regalis",276,0.198,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,6.359,1,"CB"
"4570","CM20051101079",9,"weakfish","Cynoscion regalis",270,0.178,2005,"31-Oct-05",10,1.388,"November",37.04,-76.06,15.48,102.24002981,8.811,1,"CB"
"4571","CM20051101080",1,"bay anchovy","Anchoa mitchilli",204,0.084,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,2.75,3,"CB"
"4572","CM20051101080",1,"mysid","Neomysis americana",204,0.084,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.253,23,"CB"
"4573","CM20051101080",10,"unidentified fish","Actinopterygii",260,0.182,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.226,1,"CB"
"4574","CM20051101080",10,"unidentified mysid","Mysidae",260,0.182,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.97,101,"CB"
"4575","CM20051101080",11,"bay anchovy","Anchoa mitchilli",293,0.25,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,2.666,2,"CB"
"4576","CM20051101080",11,"unidentified fish","Actinopterygii",293,0.25,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,1.347,3,"CB"
"4577","CM20051101080",11,"unidentified mysid","Mysidae",293,0.25,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.421,27,"CB"
"4578","CM20051101080",2,"mysid","Neomysis americana",146,0.026,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.154,22,"CB"
"4579","CM20051101080",3,"bay anchovy","Anchoa mitchilli",155,0.044,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,1.107,1,"CB"
"4580","CM20051101080",3,"mysid","Neomysis americana",155,0.044,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.577,51,"CB"
"4581","CM20051101080",4,"mysid","Neomysis americana",130,0.02,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.187,40,"CB"
"4582","CM20051101080",5,"mysid","Neomysis americana",130,0.014,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.293,44,"CB"
"4583","CM20051101080",6,"crab parts","crab parts",258,0.118,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.009,0,"CB"
"4584","CM20051101080",6,"mysid","Neomysis americana",258,0.118,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.309,40,"CB"
"4585","CM20051101080",8,"Atlantic brief squid","Lolliguncula brevis",265,0.19,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,1.041,1,"CB"
"4586","CM20051101080",8,"bay anchovy","Anchoa mitchilli",265,0.19,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,2.33,4,"CB"
"4587","CM20051101080",8,"mysid","Neomysis americana",265,0.19,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.646,34,"CB"
"4588","CM20051101080",9,"bay anchovy","Anchoa mitchilli",289,0.242,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,2.499,1,"CB"
"4589","CM20051101080",9,"mysid","Neomysis americana",289,0.242,2005,"09-Nov-05",24,3.941,"November",37.27,-76.09,15.74,102.24002981,0.465,61,"CB"
"4590","CM20060301072",1,"bay anchovy","Anchoa mitchilli",329,0.346,2006,"30-Mar-06",1,0.346,"March",37,-76.07,9.18,447.12085119,0.358,2,"CB"
"4591","CM20060301074",1,"bay anchovy","Anchoa mitchilli",338,0.394,2006,"31-Mar-06",1,0.394,"March",37.24,-76.17,9.46,447.12085119,0.001,1,"CB"
"4592","CM20060301074",1,"sand shrimp","Crangon septemspinosa",338,0.394,2006,"31-Mar-06",1,0.394,"March",37.24,-76.17,9.46,447.12085119,0.986,5,"CB"
"4593","CM20060301074",1,"unidentified mysid","Mysidae",338,0.394,2006,"31-Mar-06",1,0.394,"March",37.24,-76.17,9.46,447.12085119,0.413,8,"CB"
"4594","CM20060501033",1,"mysid","Neomysis americana",179,0.054,2006,"18-May-06",3,0.284,"May",38.06,-76.21,15.83,20.21353624,0.427,20,"CB"
"4595","CM20060501033",2,"clam worm (Nereididae)","Nerdididae",199,0.068,2006,"18-May-06",3,0.284,"May",38.06,-76.21,15.83,20.21353624,0.001,1,"CB"
"4596","CM20060501033",2,"unidentified mysid","Mysidae",199,0.068,2006,"18-May-06",3,0.284,"May",38.06,-76.21,15.83,20.21353624,0.066,5,"CB"
"4597","CM20060501033",3,"clam worm (Nereididae)","Nerdididae",258,0.162,2006,"18-May-06",3,0.284,"May",38.06,-76.21,15.83,20.21353624,0.006,2,"CB"
"4598","CM20060501033",3,"nematode","Nematoda",258,0.162,2006,"18-May-06",3,0.284,"May",38.06,-76.21,15.83,20.21353624,0.002,1,"CB"
"4599","CM20060501033",3,"sand shrimp","Crangon septemspinosa",258,0.162,2006,"18-May-06",3,0.284,"May",38.06,-76.21,15.83,20.21353624,0.04,2,"CB"
"4600","CM20060501033",3,"unidentified mysid","Mysidae",258,0.162,2006,"18-May-06",3,0.284,"May",38.06,-76.21,15.83,20.21353624,0.292,28,"CB"
"4601","CM20060501034",1,"mysid","Neomysis americana",161,0.034,2006,"18-May-06",2,0.054,"May",38.08,-76.22,15.66,20.21353624,0.837,22,"CB"
"4602","CM20060501034",2,"unidentified mysid","Mysidae",135,0.02,2006,"18-May-06",2,0.054,"May",38.08,-76.22,15.66,20.21353624,0.299,10,"CB"
"4603","CM20060501037",1,"mysid","Neomysis americana",186,0.052,2006,"17-May-06",4,0.168,"May",37.59,-76.23,18.2,583.17241081,1.397,59,"CB"
"4604","CM20060501037",2,"clam worm (Nereididae)","Nerdididae",172,0.044,2006,"17-May-06",4,0.168,"May",37.59,-76.23,18.2,583.17241081,0.092,1,"CB"
"4605","CM20060501037",2,"mysid","Neomysis americana",172,0.044,2006,"17-May-06",4,0.168,"May",37.59,-76.23,18.2,583.17241081,0.529,18,"CB"
"4606","CM20060501037",2,"sand shrimp","Crangon septemspinosa",172,0.044,2006,"17-May-06",4,0.168,"May",37.59,-76.23,18.2,583.17241081,0.082,1,"CB"
"4607","CM20060501037",3,"unidentified mysid","Mysidae",151,0.03,2006,"17-May-06",4,0.168,"May",37.59,-76.23,18.2,583.17241081,0.154,8,"CB"
"4608","CM20060501037",4,"mysid","Neomysis americana",166,0.042,2006,"17-May-06",4,0.168,"May",37.59,-76.23,18.2,583.17241081,0.865,49,"CB"
"4609","CM20060501042",1,"sand shrimp","Crangon septemspinosa",224,0.11,2006,"25-May-06",2,0.146,"May",37.49,-76.22,19.09,583.17241081,0.153,1,"CB"
"4610","CM20060501042",1,"unidentified mysid","Mysidae",224,0.11,2006,"25-May-06",2,0.146,"May",37.49,-76.22,19.09,583.17241081,0.479,27,"CB"
"4611","CM20060501042",2,"bay anchovy","Anchoa mitchilli",153,0.036,2006,"25-May-06",2,0.146,"May",37.49,-76.22,19.09,583.17241081,0.416,1,"CB"
"4612","CM20060501042",2,"mysid","Neomysis americana",153,0.036,2006,"25-May-06",2,0.146,"May",37.49,-76.22,19.09,583.17241081,0.061,5,"CB"
"4613","CM20060501042",2,"sand shrimp","Crangon septemspinosa",153,0.036,2006,"25-May-06",2,0.146,"May",37.49,-76.22,19.09,583.17241081,0.074,1,"CB"
"4614","CM20060501043",1,"mysid","Neomysis americana",194,0.058,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,1.244,55,"CB"
"4615","CM20060501043",1,"sand shrimp","Crangon septemspinosa",194,0.058,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,0.038,1,"CB"
"4616","CM20060501043",2,"mysid","Neomysis americana",228,0.112,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,1.322,51,"CB"
"4617","CM20060501043",3,"clam worm (Nereididae)","Nerdididae",167,0.04,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,0.108,1,"CB"
"4618","CM20060501043",3,"sand shrimp","Crangon septemspinosa",167,0.04,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,0.069,2,"CB"
"4619","CM20060501043",3,"unidentified mysid","Mysidae",167,0.04,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,0.144,15,"CB"
"4620","CM20060501043",4,"unidentified mysid","Mysidae",172,0.04,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,0.563,41,"CB"
"4621","CM20060501043",5,"sand shrimp","Crangon septemspinosa",203,0.076,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,0.172,2,"CB"
"4622","CM20060501043",5,"unidentified mysid","Mysidae",203,0.076,2006,"17-May-06",17,1.076,"May",37.54,-76.25,17.65,583.17241081,2.298,171,"CB"
"4623","CM20060501049",1,"sand shrimp","Crangon septemspinosa",316,0.292,2006,"25-May-06",2,0.364,"May",37.45,-76.13,18.31,759.62508277,0.766,10,"CB"
"4624","CM20060501049",1,"unidentified fish","Actinopterygii",316,0.292,2006,"25-May-06",2,0.364,"May",37.45,-76.13,18.31,759.62508277,0.026,1,"CB"
"4625","CM20060501049",1,"unidentified mysid","Mysidae",316,0.292,2006,"25-May-06",2,0.364,"May",37.45,-76.13,18.31,759.62508277,0.228,16,"CB"
"4626","CM20060501049",2,"sand shrimp","Crangon septemspinosa",194,0.072,2006,"25-May-06",2,0.364,"May",37.45,-76.13,18.31,759.62508277,0.82,14,"CB"
"4627","CM20060501049",2,"unidentified mysid","Mysidae",194,0.072,2006,"25-May-06",2,0.364,"May",37.45,-76.13,18.31,759.62508277,1.19,99,"CB"
"4628","CM20060501052",2,"unidentified mysid","Mysidae",171,0.042,2006,"24-May-06",2,0.13,"May",37.5,-76.16,18.61,759.62508277,0.033,3,"CB"
"4629","CM20060501053",1,"unidentified mysid","Mysidae",132,0.02,2006,"17-May-06",18,0.956,"May",37.69,-76.23,15.79,759.62508277,0.221,32,"CB"
